CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
101259,10000371034,2010371034,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,10/23/2010 07:50:00 PM,102XX BLOCK OF CALIFORNIA AVE SW,W,W3,12000.3003,-122.387199657,47.511084483,"(47.511084483, -122.387199657)",,,,
101945,10000372171,2010372171,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,10/24/2010 09:17:00 PM,47XX BLOCK OF 18TH AVE NE,U,U3,5301.1001,-122.308340723,47.663962691,"(47.663962691, -122.308340723)",,,,
105202,10000376950,2010376950,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,10/28/2010 08:51:00 PM,67XX BLOCK OF 22ND AVE NW,B,B2,3300.5003,-122.384293016,47.678608618,"(47.678608618, -122.384293016)",,,,
105870,10000377991,2010377991,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,10/29/2010 04:56:00 PM,65XX BLOCK OF 62ND AVE NE,L,L3,4000.1000,-122.26222809,47.678890741,"(47.678890741, -122.26222809)",,,,
107908,10000381181,2010381181,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/01/2010 07:02:00 AM,60XX BLOCK OF 50TH AVE NE,L,L3,4200.1004,-122.273812552,47.673795995,"(47.673795995, -122.273812552)",,,,
109432,10000383313,2010383313,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/02/2010 11:35:00 PM,4XX BLOCK OF NW 100TH PL,B,B1,1400.3003,-122.363625674,47.702624429,"(47.702624429, -122.363625674)",,,,
109993,10000384598,2010384598,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/03/2010 07:14:00 PM,72XX BLOCK OF BEACON AVE S,O,O3,11000.3011,-122.292287769,47.536434809,"(47.536434809, -122.292287769)",,,,
110192,10000384839,2010384839,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/03/2010 09:16:00 PM,90XX BLOCK OF 3RD AVE NW,N,N2,1700.6017,-122.360683961,47.695141929,"(47.695141929, -122.360683961)",,,,
111299,10000385673,2010385673,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/04/2010 02:08:00 PM,90XX BLOCK OF 3RD AVE NW,N,N2,1700.6017,-122.360683961,47.695141929,"(47.695141929, -122.360683961)",,,,
112211,10000387427,2010387427,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/05/2010 08:54:00 PM,21XX BLOCK OF SW THISTLE ST,F,F2,11400.2005,-122.360460743,47.528282374,"(47.528282374, -122.360460743)",,,,
112788,10000388187,2010388187,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/06/2010 02:02:00 PM,15XX BLOCK OF NW 85TH ST,B,B2,3000.6004,-122.376806335,47.690606884,"(47.690606884, -122.376806335)",,,,
115134,10000391493,2010391493,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/09/2010 02:08:00 PM,65XX BLOCK OF 62ND AVE NE,L,L3,4000.1,-122.26222809,47.678890741,"(47.678890741, -122.26222809)",,,,
115515,10000392053,2010392053,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/09/2010 08:51:00 PM,17XX BLOCK OF 13TH AVE S,O,O1,9400.1004,-122.315983505,47.587684419,"(47.587684419, -122.315983505)",,,,
115631,10000392387,2010392387,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/10/2010 02:59:00 AM,XX BLOCK OF 7TH AVE NE,U,U2,5200.2005,-122.32085751,47.655891397,"(47.655891397, -122.32085751)",,,,
116414,10000393690,2010393690,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/11/2010 02:42:00 AM,17XX BLOCK OF BELMONT AVE,E,E1,7400.4004,-122.324495885,47.617046946,"(47.617046946, -122.324495885)",,,,
116706,10000393963,2010393963,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/11/2010 10:18:00 AM,90XX BLOCK OF 3RD AVE NW,N,N2,1700.6017,-122.360683961,47.695141929,"(47.695141929, -122.360683961)",,,,
117266,10000394643,2010394643,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/12/2010 01:31:00 AM,4XX BLOCK OF 7TH AVE S,K,K2,9100.2001,-122.323751903,47.598769218,"(47.598769218, -122.323751903)",,,,
119679,10000398153,2010398153,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/15/2010 03:05:00 AM,20XX BLOCK OF FAIRVIEW AVE,D,D2,7300.2004,-122.334258701,47.618514732,"(47.618514732, -122.334258701)",,,,
122093,10000399018,2010399018,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/15/2010 11:55:00 PM,47XX BLOCK OF NE 97TH ST,E,E1,7400.5009,-122.277118146,47.699335926,"(47.699335926, -122.277118146)",,,,
122934,10000404069,2010404069,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/19/2010 11:10:00 PM,31XX BLOCK OF BROADWAY E,J,J3,5100.2013,-122.320280427,47.649327655,"(47.649327655, -122.320280427)",,,,
124685,10000403254,2010403254,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/19/2010 12:40:00 PM,1XX BLOCK OF N 76TH ST,U,U3,5301.2002,-122.35663659,47.684015495,"(47.684015495, -122.35663659)",,,,
124867,10000405450,2010405450,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/21/2010 03:20:00 AM,NULL,S,S1,11000.1011,-122.28217949,47.53888264,"(47.53888264, -122.28217949)",,,,
124873,10000405466,2010405466,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/21/2010 04:24:00 AM,3XX BLOCK OF NW 87TH ST,S,S1,11101.201,-122.361994651,47.692058586,"(47.692058586, -122.361994651)",,,,
125577,10000406472,2010406472,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/22/2010 11:43:00 AM,10XX BLOCK OF SW 156TH ST,Q,Q2,5900.3001,-122.347761258,47.463213945,"(47.463213945, -122.347761258)",,,,
125812,10000406413,2010406413,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/22/2010 12:08:00 PM,24XX BLOCK OF LAKE WASHINGTON BLVD E,C,C2,7600.2003,-122.298230825,47.641142096,"(47.641142096, -122.298230825)",,,,
127086,10000408726,2010408726,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/25/2010 12:52:00 PM,XX BLOCK OF AURORA AV SB OFF RP,M,M3,8100.1005,-122.344706635,47.623129264,"(47.623129264, -122.344706635)",,,,
127730,10000409724,2010409724,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/26/2010 07:02:00 PM,100XX BLOCK OF 39TH AVE NE,D,D2,7300.3022,-122.286640911,47.701706654,"(47.701706654, -122.286640911)",,,,
128439,10000410606,2010410606,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/27/2010 04:47:00 PM,10XX BLOCK OF NW 167TH ST,L,L3,4200.6,-122.374467017,47.750713975,"(47.750713975, -122.374467017)",,,,
129630,10000412577,2010412577,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/29/2010 03:05:00 PM,NULL,M,M2,8100.2004,-122.339815384,47.610275592,"(47.610275592, -122.339815384)",,,,
130103,10000413316,2010413316,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/30/2010 10:51:00 AM,18XX BLOCK OF 23RD AVE,G,G1,7900.1,-122.302565684,47.618289238,"(47.618289238, -122.302565684)",,,,
130540,10000413548,2010413548,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,11/30/2010 01:18:00 PM,NULL,O,O2,10900.2088,-122.331307217,47.544881287,"(47.544881287, -122.331307217)",,,,
130752,10000414122,2010414122,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/01/2010 01:43:00 AM,90XX BLOCK OF 16TH AVE SW,F,F2,11400.3021,-122.355114534,47.52195142,"(47.52195142, -122.355114534)",,,,
131763,10000415727,2010415727,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/02/2010 07:08:00 AM,NULL,M,M2,7200.2023,-122.343936945,47.615367716,"(47.615367716, -122.343936945)",,,,
132112,10000416334,2010416334,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/02/2010 07:44:00 PM,NULL,E,E3,8500.3,-122.326775058,47.60462347,"(47.60462347, -122.326775058)",,,,
132877,10000417621,2010417621,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/03/2010 06:03:00 PM,3XX BLOCK OF CEDAR ST,M,M1,7200.2012,-122.348468551,47.617463229,"(47.617463229, -122.348468551)",,,,
133026,10000417617,2010417617,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/03/2010 07:59:00 PM,39XX BLOCK OF S BRANDON ST,R,R3,10300.5015,-122.281877845,47.553428265,"(47.553428265, -122.281877845)",,,,
133508,10000418182,2010418182,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/04/2010 08:08:00 AM,NULL,N,N2,1700.3005,-122.355323253,47.692417638,"(47.692417638, -122.355323253)",,,,
136887,10000424824,2010424824,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/10/2010 03:14:00 AM,92XX BLOCK OF RENTON AVE S,S,S2,11700.1017,-122.272545936,47.520143166,"(47.520143166, -122.272545936)",,,,
136943,10000424929,2010424929,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/10/2010 06:55:00 AM,17XX BLOCK OF E MADISON ST,G,G1,7900.4,-122.30949685,47.615862549,"(47.615862549, -122.30949685)",,,,
137875,10000427173,2010427173,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/12/2010 03:42:00 AM,1XX BLOCK OF CEDAR ST,M,M1,8001.1007,-122.350186377,47.616134103,"(47.616134103, -122.350186377)",,,,
138023,10000427326,2010427326,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/12/2010 09:16:00 AM,8XX BLOCK OF E PINE ST,E,E2,8400.1016,-122.321464282,47.615230696,"(47.615230696, -122.321464282)",,,,
140656,10000432950,2010432950,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/16/2010 10:17:00 PM,1XX BLOCK OF BELL ST,M,M1,8001.2007,-122.34608321,47.613707496,"(47.613707496, -122.34608321)",,,,
140774,10000433188,2010433188,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/17/2010 03:02:00 AM,90XX BLOCK OF 30TH AVE NW,B,B1,1500.2,-122.395691071,47.694953474,"(47.694953474, -122.395691071)",,,,
140873,10000433353,2010433353,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/17/2010 08:58:00 AM,24XX BLOCK OF NE NORTHGATE WAY,L,L2,1100.1005,-122.30190653,47.709451969,"(47.709451969, -122.30190653)",,,,
141288,10000434436,2010434436,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/18/2010 02:34:00 AM,130XX BLOCK OF 39TH AVE NE,L,L1,100.3,-122.286401772,47.724695655,"(47.724695655, -122.286401772)",,,,
142166,10000436236,2010436236,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/19/2010 06:01:00 PM,15XX BLOCK OF 7TH AVE,D,D3,8200.1006,-122.333808105,47.612103393,"(47.612103393, -122.333808105)",,,,
142795,10000437519,2010437519,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/20/2010 10:35:00 PM,94XX BLOCK OF 25TH AVE NE,U,U1,2100.4008,-122.301542979,47.697084515,"(47.697084515, -122.301542979)",,,,
143018,10000437926,2010437926,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/21/2010 06:50:00 AM,6XX BLOCK OF SUMMIT AVE E,E,E1,7400.7,-122.325320008,47.624703906,"(47.624703906, -122.325320008)",,,,
143807,10000439760,2010439760,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/22/2010 06:04:00 PM,5XX BLOCK OF 3RD AVE,K,K2,8100.2035,-122.331082201,47.602412413,"(47.602412413, -122.331082201)",,,,
144900,10000441907,2010441907,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/24/2010 11:51:00 PM,42XX BLOCK OF S WILLOW ST,S,S1,11101.4011,-122.279444954,47.540667582,"(47.540667582, -122.279444954)",,,,
145259,10000442615,2010442615,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/26/2010 12:25:00 AM,114XX BLOCK OF 71ST PL S,S,S3,11900.2002,-122.24619159,47.501650361,"(47.501650361, -122.24619159)",,,,
145851,10000443716,2010443716,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/27/2010 01:03:00 PM,63XX BLOCK OF 23RD AVE SW,F,F1,10700.1008,-122.362636355,47.543929915,"(47.543929915, -122.362636355)",,,,
145910,10000444005,2010444005,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/27/2010 04:55:00 PM,5XX BLOCK OF NE 81ST ST,U,U1,2700.1012,-122.321612213,47.68749948,"(47.68749948, -122.321612213)",,,,
146917,10000445761,2010445761,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,12/29/2010 01:53:00 PM,141XX BLOCK OF LINDEN AVE N,N,N1,401.1006,-122.347771829,47.731676965,"(47.731676965, -122.347771829)",,,,
377975,11000208536,2011208536,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,06/29/2011 05:04:00 AM,27XX BLOCK OF E UNION ST,C,C3,7700.3018,-122.296849689,47.612938096,"(47.612938096, -122.296849689)",,,,
379508,11000210915,2011210915,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/01/2011 02:14:00 AM,3XX BLOCK OF CEDAR ST,M,M1,7200.2012,-122.34741991,47.618274004,"(47.618274004, -122.34741991)",,,,
379801,11000211242,2011211242,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/01/2011 12:03:00 PM,9XX BLOCK OF 14TH AVE,E,E2,8600.1005,-122.314131594,47.610968373,"(47.610968373, -122.314131594)",,,,
379886,11000211287,2011211287,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/01/2011 12:55:00 PM,19 AV / E JEFFERSON ST,G,G1,8700.4000,-122.307637452,47.606161802,"(47.606161802, -122.307637452)",,,,
380276,11000211942,2011211942,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/01/2011 10:43:00 PM,38XX BLOCK OF S OTHELLO ST,S,S1,11000.1011,-122.284051719,47.537040149,"(47.537040149, -122.284051719)",,,,
380646,11000212628,2011212628,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/02/2011 12:09:00 PM,117XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)",,,,
381031,11000213113,2011213113,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/02/2011 08:53:00 PM,20XX BLOCK OF 2ND AVE,M,M3,8002.1004,-122.35316205,47.618480049,"(47.618480049, -122.35316205)",,,,
384457,11000218654,2011218654,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/06/2011 07:08:00 PM,31XX BLOCK OF NE 145TH ST,L,L1,100.4001,-122.294485301,47.733769377,"(47.733769377, -122.294485301)",,,,
384602,11000218531,2011218531,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/06/2011 05:04:00 PM,83XX BLOCK OF MARTIN LUTHER KING JR WAY S,O,O3,11700.1001,-122.27861207,47.510456054,"(47.510456054, -122.27861207)",,,,
384979,11000219101,2011219101,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/07/2011 01:58:00 AM,1XX BLOCK OF W OLYMPIC PL,Q,Q3,7000.5002,-122.358653105,47.6267233,"(47.6267233, -122.358653105)",,,,
385223,11000219418,2011219418,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/07/2011 12:00:00 PM,103XX BLOCK OF FREMONT AVE N,N,N2,1700.1005,-122.350061631,47.703980948,"(47.703980948, -122.350061631)",,,,
385755,11000220308,2011220308,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/07/2011 09:57:00 PM,23XX BLOCK OF EASTLAKE AVE E,C,C1,6100.4008,-122.325889914,47.640878761,"(47.640878761, -122.325889914)",,,,
386618,11000221570,2011221570,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/08/2011 11:10:00 PM,21XX BLOCK OF 6TH AVE,M,M2,7200.1057,-122.340264679,47.615544929,"(47.615544929, -122.340264679)",,,,
389222,11000225508,2011225508,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/12/2011 11:28:00 AM,21XX BLOCK OF N 112TH ST,N,N3,1200.5000,-122.332852637,47.709562975,"(47.709562975, -122.332852637)",,,,
389239,11000225367,2011225367,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/12/2011 08:59:00 AM,22XX BLOCK OF 3RD AVE,M,M2,7200.2022,-122.344143641,47.614320348,"(47.614320348, -122.344143641)",,,,
389547,11000225744,2011225744,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/12/2011 06:21:00 PM,41XX BLOCK OF CORLISS AVE N,J,J3,5100.2011,-122.331412474,47.657325174,"(47.657325174, -122.331412474)",,,,
389892,11000226331,2011226331,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/13/2011 03:47:00 AM,6 AV / STEWART ST,M,M2,7300.3033,-122.337016951,47.613622216,"(47.613622216, -122.337016951)",,,,
391006,11000227936,2011227936,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/14/2011 12:59:00 PM,21XX BLOCK OF N 112TH ST,N,N3,1200.5000,-122.332852637,47.709562975,"(47.709562975, -122.332852637)",,,,
394388,11000233157,2011233157,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/18/2011 11:24:00 PM,5XX BLOCK OF N 125TH ST,B,B1,402.4002,-122.352272546,47.719592485,"(47.719592485, -122.352272546)",,,,
396132,11000235734,2011235734,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/21/2011 12:46:00 AM,16XX BLOCK OF 11TH AVE,C,C2,7500.5008,-122.31816885,47.615838399,"(47.615838399, -122.31816885)",,,,
402619,11000245200,2011245200,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/28/2011 04:12:00 PM,75XX BLOCK OF 15TH AVE NW,B,B3,3000.5013,-122.376783257,47.684148103,"(47.684148103, -122.376783257)",,,,
403068,11000245830,2011245830,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/29/2011 02:03:00 AM,53XX BLOCK OF SW MANNING ST,W,W2,9702.4006,-122.401455752,47.571820762,"(47.571820762, -122.401455752)",,,,
404432,11000247702,2011247702,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/30/2011 04:23:00 PM,50XX BLOCK OF SW OLGA ST,W,W1,9702.5001,-122.396585531,47.580506835,"(47.580506835, -122.396585531)",,,,
405471,11000249229,2011249229,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/31/2011 10:34:00 PM,120XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)",,,,
405506,11000249300,2011249300,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,07/31/2011 10:25:00 PM,XX BLOCK OF BAY ST,M,M1,8001.3006,-122.355562872,47.618135011,"(47.618135011, -122.355562872)",,,,
405943,11000249975,2011249975,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/01/2011 01:22:00 PM,120XX BLOCK OF AURORA AVE N,N,N1,402.2005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)",,,,
406394,11000250510,2011250510,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/01/2011 10:59:00 PM,45XX BLOCK OF UNIVERSITY WAY NE,U,U3,5301.2009,-122.313115706,47.662180577,"(47.662180577, -122.313115706)",,,,
1664887,16000039904,201639904,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,02/03/2016 03:05:44 AM,12XX BLOCK OF ALASKAN WY,M,M1,8100.1015,-122.340096,47.605545,"(47.605545, -122.340096)",OVERDOSE - DRUG RELATED CASUALTY,PERSON DOWN/INJURY,CASUALTIES,02/02/2016 09:38:04 PM
406793,11000251276,2011251276,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/02/2011 02:57:00 PM,104XX BLOCK OF ALDERBROOK PL NW,B,B1,1400.3002,-122.364866904,47.704328674,"(47.704328674, -122.364866904)",,,,
406963,11000251353,2011251353,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/02/2011 03:56:00 PM,120XX BLOCK OF AURORA AVE N,N,N1,402.2005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)",,,,
407236,11000251809,2011251809,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/03/2011 12:45:00 AM,61XX BLOCK OF 28TH AVE NW,B,B2,3200.2005,-122.392977933,47.673360176,"(47.673360176, -122.392977933)",,,,
407791,11000252541,2011252541,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/03/2011 01:26:00 PM,104XX BLOCK OF ALDERBROOK PL NW,B,B1,1400.3002,-122.364866904,47.704328674,"(47.704328674, -122.364866904)",,,,
407897,11000252770,2011252770,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/03/2011 04:19:00 PM,69XX BLOCK OF 25TH AVE SW,F,F1,10700.1008,-122.364397095,47.539955931,"(47.539955931, -122.364397095)",,,,
407943,11000252805,2011252805,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/03/2011 05:58:00 PM,12XX BLOCK OF SENECA ST,D,D3,8400.1026,-122.324778928,47.611461982,"(47.611461982, -122.324778928)",,,,
408325,11000253263,2011253263,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/04/2011 12:23:00 AM,7 AV / COLUMBIA ST,D,D3,8500.1004,-122.328279708,47.606051489,"(47.606051489, -122.328279708)",,,,
409198,11000254463,2011254463,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/04/2011 10:29:00 PM,AURORA AV N / N 97 ST,N,N3,1300.3011,-122.344632324,47.699617845,"(47.699617845, -122.344632324)",,,,
410198,11000256186,2011256186,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/06/2011 02:27:00 AM,9XX BLOCK OF 1ST AVE,M,M3,8100.1041,-122.335912447,47.604338643,"(47.604338643, -122.335912447)",,,,
411608,11000258287,2011258287,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/07/2011 09:28:00 PM,AURORA AV N / GALER ST,D,D1,6700.4002,-122.34351185,47.632297086,"(47.632297086, -122.34351185)",,,,
415491,11000263839,2011263839,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/12/2011 07:53:00 AM,25XX BLOCK OF WESTERN AVE,M,M1,8001.3016,-122.350073841,47.614307992,"(47.614307992, -122.350073841)",,,,
415776,11000264345,2011264345,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,08/12/2011 04:10:00 PM,1XX BLOCK OF PINE ST,M,M3,8100.1000,-122.340367253,47.610046276,"(47.610046276, -122.340367253)",,,,
